            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457026.333333333, A.D. 2015-Jan-03 20:00:00.0000, -5.598258679404695E+08,  5.653684080558149E+08,  1.016743745417267E+07, -9.440215308126161E+00, -8.577290236514184E+00,  2.468856038968985E-01,  2.654193245212298E+03,  7.957071169891915E+08,  5.505266781569265E-01,
2457026.375000000, A.D. 2015-Jan-03 21:00:00.0000, -5.598598518787574E+08,  5.653375289711200E+08,  1.016832622779396E+07, -9.439752535380178E+00, -8.577758591549166E+00,  2.468774246718080E-01,  2.654199856563670E+03,  7.957090990224699E+08,  5.506031547250654E-01,
2457026.416666667, A.D. 2015-Jan-03 22:00:00.0000, -5.598938341730145E+08,  5.653066481800753E+08,  1.016921497092670E+07, -9.439301662681043E+00, -8.578238505028681E+00,  2.468686595222849E-01,  2.654206468836800E+03,  7.957110813320847E+08,  5.506797806584409E-01,
2457026.458333333, A.D. 2015-Jan-03 23:00:00.0000, -5.599278148627492E+08,  5.652757656380302E+08,  1.017010368140206E+07, -9.438860799917874E+00, -8.578731620175812E+00,  2.468592777023479E-01,  2.654213082018478E+03,  7.957130639140750E+08,  5.507540620068133E-01,
2457026.500000000, A.D. 2015-Jan-04 00:00:00.0000, -5.599617939802667E+08,  5.652448812949306E+08,  1.017099235696498E+07, -9.438427842068707E+00, -8.579239290902770E+00,  2.468492620272307E-01,  2.654219696065823E+03,  7.957150467555859E+08,  5.508235592068441E-01,
2457026.541666667, A.D. 2015-Jan-04 01:00:00.0000, -5.599957715499690E+08,  5.652139950964115E+08,  1.017188099532354E+07, -9.438000510747610E+00, -8.579762553725573E+00,  2.468386092498536E-01,  2.654226310907231E+03,  7.957170298351507E+08,  5.508859361530094E-01,
2457026.583333333, A.D. 2015-Jan-04 02:00:00.0000, -5.600297475878115E+08,  5.651831069849834E+08,  1.017276959419945E+07, -9.437576399592164E+00, -8.580302104902611E+00,  2.468273301897268E-01,  2.654232926443908E+03,  7.957190131231525E+08,  5.509390082618993E-01,
2457026.625000000, A.D. 2015-Jan-04 03:00:00.0000, -5.600637221009287E+08,  5.651522169012886E+08,  1.017365815137848E+07, -9.437153022981569E+00, -8.580858283531086E+00,  2.468154495967250E-01,  2.654239542551970E+03,  7.957209965824507E+08,  5.509807886525417E-01,
2457026.666666667, A.D. 2015-Jan-04 04:00:00.0000, -5.600976950874412E+08,  5.651213247854083E+08,  1.017454666476011E+07, -9.436727867415687E+00, -8.581431061319083E+00,  2.468030057355244E-01,  2.654246159085078E+03,  7.957229801691744E+08,  5.510095314644561E-01,
2457026.708333333, A.D. 2015-Jan-04 05:00:00.0000, -5.601316665364503E+08,  5.650904305781918E+08,  1.017543513240469E+07, -9.436298444713811E+00, -8.582020039667874E+00,  2.467900496820596E-01,  2.654252775877574E+03,  7.957249638336610E+08,  5.510237712735510E-01,
2457026.750000000, A.D. 2015-Jan-04 06:00:00.0000, -5.601656364282266E+08,  5.650595342225845E+08,  1.017632355257827E+07, -9.435862346025301E+00, -8.582624454554482E+00,  2.467766443308923E-01,  2.654259392748064E+03,  7.957269475215294E+08,  5.510223575513012E-01,
2457026.791666667, A.D. 2015-Jan-04 07:00:00.0000, -5.601996047345921E+08,  5.650286356649216E+08,  1.017721192379248E+07, -9.435417295497398E+00, -8.583243189508975E+00,  2.467628631211767E-01,  2.654266009503375E+03,  7.957289311748679E+08,  5.510044831480968E-01,
2457026.833333333, A.D. 2015-Jan-04 08:00:00.0000, -5.602335714194937E+08,  5.649977348561612E+08,  1.017810024484035E+07, -9.434961202333271E+00, -8.583874796750198E+00,  2.467487884983273E-01,  2.654272625942810E+03,  7.957309147335097E+08,  5.509697058662514E-01,
2457026.875000000, A.D. 2015-Jan-04 09:00:00.0000, -5.602675364397587E+08,  5.649668317530277E+08,  1.017898851482499E+07, -9.434492209906686E+00, -8.584517526295077E+00,  2.467345101379168E-01,  2.654279241862633E+03,  7.957328981363753E+08,  5.509179623173244E-01,
2457026.916666667, A.D. 2015-Jan-04 10:00:00.0000, -5.603014997460200E+08,  5.649359263190349E+08,  1.017987673318264E+07, -9.434008740587224E+00, -8.585169362608100E+00,  2.467201229668201E-01,  2.654285857060650E+03,  7.957348813228487E+08,  5.508495734257415E-01,
2457026.958333333, A.D. 2015-Jan-04 11:00:00.0000, -5.603354612837932E+08,  5.649050185253668E+08,  1.018076489969742E+07, -9.433509534975482E+00, -8.585828068124346E+00,  2.467057250239413E-01,  2.654292471340814E+03,  7.957368642341570E+08,  5.507652411376307E-01,
2457027.000000000, A.D. 2015-Jan-04 12:00:00.0000, -5.603694209946827E+08,  5.648741083515887E+08,  1.018165301450863E+07, -9.432993684350469E+00, -8.586491232773700E+00,  2.466914152085273E-01,  2.654299084517742E+03,  7.957388468147236E+08,  5.506660361116325E-01,
2457027.041666667, A.D. 2015-Jan-04 13:00:00.0000, -5.604033788176907E+08,  5.648431957861712E+08,  1.018254107810974E+07, -9.432460655286627E+00, -8.587156328461433E+00,  2.466772909679023E-01,  2.654305696421018E+03,  7.957408290134587E+08,  5.505533763994704E-01,
2457027.083333333, A.D. 2015-Jan-04 14:00:00.0000, -5.604373346906000E+08,  5.648122808268120E+08,  1.018342909133893E+07, -9.431910305595853E+00, -8.587820767322135E+00,  2.466634459787742E-01,  2.654312306899192E+03,  7.957428107849593E+08,  5.504289973607800E-01,
2457027.125000000, A.D. 2015-Jan-04 15:00:00.0000, -5.604712885513972E+08,  5.647813634805415E+08,  1.018431705536136E+07, -9.431342890977849E+00, -8.588481962453944E+00,  2.466499678773011E-01,  2.654318915823374E+03,  7.957447920905843E+08,  5.502949132946994E-01,
2457027.166666667, A.D. 2015-Jan-04 16:00:00.0000, -5.605052403397025E+08,  5.647504437636087E+08,  1.018520497164363E+07, -9.430759062005304E+00, -8.589137389747620E+00,  2.466369360933975E-01,  2.654325523090306E+03,  7.957467728993784E+08,  5.501533715067723E-01,
2457027.208333333, A.D. 2015-Jan-04 17:00:00.0000, -5.605391899981711E+08,  5.647195217011440E+08,  1.018609284192038E+07, -9.430159851313393E+00, -8.589784649336965E+00,  2.466244198450442E-01,  2.654332128624858E+03,  7.957487531888183E+08,  5.500067997629117E-01,
2457027.250000000, A.D. 2015-Jan-04 18:00:00.0000, -5.605731374738314E+08,  5.646885973266038E+08,  1.018698066815436E+07, -9.429546651093430E+00, -8.590421525099879E+00,  2.466124763489712E-01,  2.654338732381849E+03,  7.957507329453588E+08,  5.498577483126567E-01,
2457027.291666667, A.D. 2015-Jan-04 19:00:00.0000, -5.606070827193239E+08,  5.646576706810073E+08,  1.018786845249045E+07, -9.428921181200733E+00, -8.591046040526004E+00,  2.466011493054192E-01,  2.654345334347149E+03,  7.957527121647635E+08,  5.497088278920814E-01,
2457027.333333333, A.D. 2015-Jan-04 20:00:00.0000, -5.606410256940111E+08,  5.646267418119814E+08,  1.018875619720456E+07, -9.428285448379246E+00, -8.591656509141563E+00,  2.465904677162478E-01,  2.654351934538020E+03,  7.957546908522079E+08,  5.495626453407775E-01,
2457027.375000000, A.D. 2015-Jan-04 21:00:00.0000, -5.606749663649231E+08,  5.645958107726364E+08,  1.018964390464938E+07, -9.427641697296608E+00, -8.592251577570087E+00,  2.465804450962548E-01,  2.654358533002676E+03,  7.957566690221465E+08,  5.494217386808822E-01,
2457027.416666667, A.D. 2015-Jan-04 22:00:00.0000, -5.607089047075164E+08,  5.645648776203027E+08,  1.019053157719788E+07, -9.426992354309544E+00, -8.592830259264575E+00,  2.465710791345330E-01,  2.654365129819083E+03,  7.957586466979519E+08,  5.492885136957270E-01,
2457027.458333333, A.D. 2015-Jan-04 23:00:00.0000, -5.607428407062167E+08,  5.645339424151664E+08,  1.019141921718615E+07, -9.426339965203052E+00, -8.593391957072241E+00,  2.465623518514812E-01,  2.654371725092996E+03,  7.957606239113294E+08,  5.491651841839735E-01,
2457027.500000000, A.D. 2015-Jan-05 00:00:00.0000, -5.607767743547297E+08,  5.645030052188456E+08,  1.019230682685858E+07, -9.425687128664473E+00, -8.593936473244472E+00,  2.465542302708981E-01,  2.654378318955329E+03,  7.957626007015259E+08,  5.490537181091576E-01,
2457027.541666667, A.D. 2015-Jan-05 01:00:00.0000, -5.608107056561095E+08,  5.644720660929538E+08,  1.019319440831530E+07, -9.425036428103359E+00, -8.594464006515921E+00,  2.465466675750205E-01,  2.654384911558918E+03,  7.957645771143606E+08,  5.489557917456168E-01,
2457027.583333333, A.D. 2015-Jan-05 02:00:00.0000, -5.608446346225835E+08,  5.644411250976956E+08,  1.019408196346521E+07, -9.424390365800642E+00, -8.594975137776952E+00,  2.465396046197532E-01,  2.654391503074793E+03,  7.957665532011064E+08,  5.488727535409068E-01,
2457027.625000000, A.D. 2015-Jan-05 03:00:00.0000, -5.608785612751529E+08,  5.644101822905273E+08,  1.019496949398476E+07, -9.423751305518380E+00, -8.595470809101579E+00,  2.465329715383406E-01,  2.654398093688071E+03,  7.957685290172608E+08,  5.488055986324207E-01,
2457027.666666667, A.D. 2015-Jan-05 04:00:00.0000, -5.609124856430161E+08,  5.643792377248929E+08,  1.019585700128126E+07, -9.423121432951392E+00, -8.595952306061784E+00,  2.465266889298623E-01,  2.654404683593620E+03,  7.957705046212435E+08,  5.487549535820418E-01,
2457027.708333333, A.D. 2015-Jan-05 05:00:00.0000, -5.609464077629015E+08,  5.643482914489896E+08,  1.019674448645926E+07, -9.422502748168327E+00, -8.596421261126372E+00,  2.465206677821770E-01,  2.654411272991578E+03,  7.957724800730541E+08,  5.487210686760287E-01,
2457027.750000000, A.D. 2015-Jan-05 06:00:00.0000, -5.609803276784612E+08,  5.643173435044445E+08,  1.019763195028219E+07, -9.421897110988429E+00, -8.596879707482747E+00,  2.465148067772880E-01,  2.654417862082800E+03,  7.957744554329073E+08,  5.487038117520088E-01,
2457027.791666667, A.D. 2015-Jan-05 07:00:00.0000, -5.610142454388815E+08,  5.642863939252357E+08,  1.019851939315802E+07, -9.421305637611125E+00, -8.597329651789513E+00,  2.465090184458609E-01,  2.654424451063049E+03,  7.957764307594919E+08,  5.487025461751251E-01,
2457027.833333333, A.D. 2015-Jan-05 08:00:00.0000, -5.610481610976238E+08,  5.642554427386982E+08,  1.019940681518763E+07, -9.420729634222944E+00, -8.597773129047189E+00,  2.465032077258811E-01,  2.654431040122426E+03,  7.957784061097986E+08,  5.487167496950961E-01,
2457027.875000000, A.D. 2015-Jan-05 09:00:00.0000, -5.610820747115628E+08,  5.642244899632906E+08,  1.020029421610394E+07, -9.420169716969051E+00, -8.598212782546774E+00,  2.464972725281851E-01,  2.654437629438064E+03,  7.957803815369302E+08,  5.487449828350909E-01,
2457027.916666667, A.D. 2015-Jan-05 10:00:00.0000, -5.611159863393035E+08,  5.641935356082354E+08,  1.020118159528685E+07, -9.419626219599284E+00, -8.598651125597817E+00,  2.464911183833629E-01,  2.654444219169332E+03,  7.957823570886644E+08,  5.487856999031816E-01,
2457027.958333333, A.D. 2015-Jan-05 11:00:00.0000, -5.611498960400611E+08,  5.641625796737866E+08,  1.020206895178723E+07, -9.419099141162006E+00, -8.599090634115251E+00,  2.464846568876387E-01,  2.654450809455834E+03,  7.957843328068541E+08,  5.488371463503821E-01,
2457028.000000000, A.D. 2015-Jan-05 12:00:00.0000, -5.611838038724055E+08,  5.641316221513336E+08,  1.020295628434911E+07, -9.418588122091215E+00, -8.599533754000079E+00,  2.464778062212125E-01,  2.654457400414720E+03,  7.957863087266191E+08,  5.488973365906301E-01,
2457028.041666667, A.D. 2015-Jan-05 13:00:00.0000, -5.612177098929607E+08,  5.641006630235626E+08,  1.020384359143603E+07, -9.418092441819001E+00, -8.599982866139932E+00,  2.464704925638683E-01,  2.654463992138002E+03,  7.957882848755444E+08,  5.489640770489547E-01,
2457028.083333333, A.D. 2015-Jan-05 14:00:00.0000, -5.612516141551242E+08,  5.640697022647825E+08,  1.020473087126252E+07, -9.417611031970541E+00, -8.600440234858397E+00,  2.464626517303050E-01,  2.654470584690331E+03,  7.957902612730113E+08,  5.490350119235393E-01,
2457028.125000000, A.D. 2015-Jan-05 15:00:00.0000, -5.612855167078565E+08,  5.640387398414421E+08,  1.020561812183174E+07, -9.417142500389806E+00, -8.600907954176474E+00,  2.464542306732387E-01,  2.654477178107362E+03,  7.957922379297100E+08,  5.491076781251933E-01,
