            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457027.583333333, A.D. 2015-Jan-05 02:00:00.0000,  4.273251661154024E+05, -1.247655309776123E+05, -2.057084797793573E+04,  6.838311939479082E-03,  9.112291853826143E-03, -1.683774856860647E-04,  1.486500219113755E+00,  4.456415545056511E+05,  4.013868328698510E-03,
2457027.625000000, A.D. 2015-Jan-05 03:00:00.0000,  4.273497832381310E+05, -1.247327258965807E+05, -2.057145413128608E+04,  6.837867361219017E-03,  9.112753183585421E-03, -1.683743757575741E-04,  1.486548421058097E+00,  4.456560050850259E+05,  4.014231324052621E-03,
2457027.666666667, A.D. 2015-Jan-05 04:00:00.0000,  4.273743987604540E+05, -1.246999191545476E+05, -2.057206027344221E+04,  6.837422825270970E-03,  9.113214632453171E-03, -1.683712666636391E-04,  1.486596627361401E+00,  4.456704569711845E+05,  4.014594319582726E-03,
2457027.708333333, A.D. 2015-Jan-05 05:00:00.0000,  4.273990126825235E+05, -1.246671107510836E+05, -2.057266640440700E+04,  6.836978331442665E-03,  9.113676200808898E-03, -1.683681583601383E-04,  1.486644838023667E+00,  4.456849101641268E+05,  4.014957315047416E-03,
2457027.750000000, A.D. 2015-Jan-05 06:00:00.0000,  4.274236250044907E+05, -1.246343006857579E+05, -2.057327252418328E+04,  6.836533879539856E-03,  9.114137889032948E-03, -1.683650508026917E-04,  1.486693053044892E+00,  4.456993646638525E+05,  4.015320310203269E-03,
2457027.791666667, A.D. 2015-Jan-05 07:00:00.0000,  4.274482357265062E+05, -1.246014889581383E+05, -2.057387863277362E+04,  6.836089469366341E-03,  9.114599697506507E-03, -1.683619439466692E-04,  1.486741272425071E+00,  4.457138204703596E+05,  4.015683304804874E-03,
2457027.833333333, A.D. 2015-Jan-05 08:00:00.0000,  4.274728448487199E+05, -1.245686755677911E+05, -2.057448473018048E+04,  6.835645100723928E-03,  9.115061626611597E-03, -1.683588377471784E-04,  1.486789496164197E+00,  4.457282775836460E+05,  4.016046298604791E-03,
2457027.875000000, A.D. 2015-Jan-05 09:00:00.0000,  4.274974523712810E+05, -1.245358605142814E+05, -2.057509081640615E+04,  6.835200773412429E-03,  9.115523676731059E-03, -1.683557321590689E-04,  1.486837724262257E+00,  4.457427360037083E+05,  4.016409291353556E-03,
2457027.916666667, A.D. 2015-Jan-05 10:00:00.0000,  4.275220582943379E+05, -1.245030437971730E+05, -2.057569689145272E+04,  6.834756487229649E-03,  9.115985848248560E-03, -1.683526271369367E-04,  1.486885956719239E+00,  4.457571957305423E+05,  4.016772282799667E-03,
2457027.958333333, A.D. 2015-Jan-05 11:00:00.0000,  4.275466626180382E+05, -1.244702254160279E+05, -2.057630295532214E+04,  6.834312241971353E-03,  9.116448141548572E-03, -1.683495226351113E-04,  1.486934193535124E+00,  4.457716567641426E+05,  4.017135272689555E-03,
